Year,State,Top10_adj,Top5_adj,Top1_adj,Top05_adj,Top01_adj,Top001_adj
1949,Nebraska,35.04,23.01,10.17,7.01,2.67,0.61
1949,Nevada,31.29,21.36,11.07,8.61,4.69,2.25
1949,New Hampshire,30.44,20.55,9.49,6.88,2.97,0.81
1949,New Jersey,30.43,20.74,10.07,7.14,3.10,0.96
1949,New Mexico,35.00,22.67,10.86,7.90,3.24,0.83
1949,New York,35.38,25.80,13.60,10.05,4.81,1.73
1949,North Carolina,32.28,22.58,10.81,7.97,3.64,1.24
1949,North Dakota,32.24,20.85,8.48,5.80,2.04,0.37
1949,Ohio,34.05,22.68,11.43,8.16,3.61,1.09
1949,Oklahoma,39.24,27.38,12.99,9.52,4.31,1.43
1949,Oregon,32.96,21.46,10.38,7.51,3.17,0.78
1949,Pennsylvania,33.48,22.47,11.57,8.56,3.97,1.36
1949,Rhode Island,33.61,23.76,12.52,9.21,4.27,1.28
1949,South Carolina,32.58,22.06,9.79,7.25,3.25,1.06
1949,South Dakota,34.35,21.97,8.95,6.06,2.22,0.48
1949,Tennessee,37.52,26.01,11.97,8.71,3.80,1.12
1949,Texas,35.18,24.37,12.73,9.40,4.31,1.46
1949,Utah,29.47,19.10,8.55,5.93,2.33,0.60
1949,Vermont,31.28,20.76,9.34,6.89,3.14,1.15
1949,Virginia,30.20,20.21,9.31,6.74,2.95,0.95
1949,Washington,30.02,18.84,8.68,6.21,2.60,0.67
1949,West Virginia,34.22,23.20,10.43,7.45,3.04,0.76
1949,Wisconsin,31.28,20.34,9.76,7.06,3.08,0.87
1949,Wyoming,27.37,17.35,7.93,5.47,2.03,0.49
1950,United States,35.56,25.53,12.82,9.37,4.39,1.22
1950,Alabama,39.09,26.85,13.07,9.43,4.16,0.97
1950,Arizona,36.11,25.09,13.60,9.93,4.55,1.38
1950,Arkansas,39.88,27.68,12.94,9.64,4.40,1.03
1950,California,33.23,23.69,12.51,9.10,4.21,1.11
1950,Colorado,36.34,25.12,12.65,9.03,3.98,1.04
1950,Connecticut,34.02,25.59,13.53,9.74,4.60,1.30
1950,Delaware,46.91,39.33,28.63,25.02,18.54,6.76
1950,District of Columbia,26.64,19.73,10.13,7.28,3.40,0.93
1950,Florida,38.06,26.97,14.35,10.41,4.94,1.51
1950,Georgia,34.36,23.27,11.46,8.45,3.72,0.83
1950,Idaho,33.32,22.04,10.16,6.95,2.76,0.57
1950,Illinois,33.51,24.18,12.83,9.29,4.27,1.11
1950,Indiana,31.42,20.31,10.23,7.45,3.32,0.83
1950,Iowa,31.99,20.99,9.76,6.69,2.73,0.63
1950,Kansas,35.14,23.20,11.46,8.03,3.36,0.77
1950,Kentucky,38.26,25.79,12.25,8.84,3.85,0.89
1950,Louisiana,39.47,27.44,14.07,10.24,4.56,1.08
1950,Maine,32.53,21.74,10.38,7.47,3.26,0.81
1950,Maryland,31.60,22.23,11.06,7.83,3.38,0.77
1950,Massachusetts,32.51,22.86,12.48,9.04,4.03,0.93
1950,Michigan,31.28,21.83,11.76,8.68,4.21,1.25
1950,Minnesota,33.66,22.22,11.46,8.31,3.72,0.96
1950,Mississippi,38.26,26.97,12.40,9.09,3.92,0.80
1950,Missouri,37.73,25.34,13.54,9.79,4.43,1.12
1950,Montana,30.34,19.83,8.73,5.80,2.22,0.53
1950,Nebraska,32.35,21.57,10.47,7.21,2.88,0.61
1950,Nevada,33.29,24.90,14.87,11.63,6.66,2.51
1950,New Hampshire,32.48,21.75,10.58,7.68,3.47,0.74
1950,New Jersey,30.50,21.48,10.84,7.75,3.48,0.93
1950,New Mexico,35.79,23.60,12.12,8.45,3.52,0.71
1950,New York,37.04,27.92,15.57,11.51,5.72,1.72
1950,North Carolina,32.53,22.03,11.17,8.19,3.74,0.95
1950,North Dakota,28.93,18.86,8.37,5.53,1.93,0.32
1950,Ohio,33.29,22.79,12.23,8.92,4.03,1.01
1950,Oklahoma,42.45,29.09,14.87,10.94,5.10,1.50
1950,Oregon,34.36,23.47,12.34,8.85,3.95,0.93
1950,Pennsylvania,34.07,23.36,12.73,9.36,4.50,1.32
1950,Rhode Island,35.23,24.31,13.76,10.23,4.97,1.43
1950,South Carolina,35.73,23.66,11.13,7.96,3.30,0.90
1950,South Dakota,30.23,20.39,8.91,6.03,2.20,0.39
1950,Tennessee,38.82,26.68,13.43,9.78,4.36,1.03
1950,Texas,39.71,27.61,15.14,11.21,5.45,1.66
1950,Utah,30.48,19.79,9.20,6.58,2.57,0.49
1950,Vermont,34.01,22.89,10.89,7.97,3.91,1.21
1950,Virginia,31.12,20.36,10.05,7.34,3.42,0.99
1950,Washington,30.91,20.50,10.31,7.32,3.21,0.76
1950,West Virginia,35.14,22.69,10.71,7.68,3.26,0.67
1950,Wisconsin,31.29,20.67,10.63,7.53,3.38,0.79
1950,Wyoming,29.30,19.67,9.42,6.46,2.61,0.49
1951,United States,34.22,24.20,11.79,8.53,3.89,1.28
1951,Alabama,36.57,23.49,11.36,8.18,3.59,1.04
1951,Arizona,31.52,21.73,11.43,8.16,3.44,0.86
1951,Arkansas,37.71,25.43,11.35,8.15,3.52,0.98
1951,California,30.70,22.32,11.55,8.27,3.69,1.13
1951,Colorado,31.77,22.16,11.01,7.85,3.40,1.03
1951,Connecticut,30.19,22.71,11.81,8.50,3.87,1.19
1951,Delaware,42.34,34.98,22.87,19.21,13.24,5.54
1951,District of Columbia,26.11,19.65,9.72,6.86,3.02,0.94
1951,Florida,37.80,25.87,13.52,9.74,4.64,1.88
1951,Georgia,33.06,22.02,10.96,8.03,3.40,0.88
1951,Idaho,31.47,20.35,9.42,6.38,2.44,0.59
1951,Illinois,31.86,23.45,11.95,8.51,3.76,1.16
1951,Indiana,28.59,18.96,9.43,6.79,2.96,0.92
1951,Iowa,29.61,19.27,9.06,6.22,2.46,0.63
1951,Kansas,32.98,22.11,10.80,7.40,3.12,1.01
1951,Kentucky,34.61,22.20,10.64,7.66,3.28,0.91
1951,Louisiana,37.54,25.00,12.85,9.28,4.06,1.14
1951,Maine,30.97,20.29,9.78,7.04,3.16,1.04
1951,Maryland,29.82,21.58,10.23,7.04,2.90,0.76
1951,Massachusetts,30.30,21.61,11.76,8.46,3.71,1.06
1951,Michigan,30.08,21.52,11.16,8.08,3.70,1.20
1951,Minnesota,31.02,20.76,10.52,7.49,3.31,0.99
1951,Mississippi,36.49,25.39,11.51,8.29,3.50,0.89
1951,Missouri,35.73,24.53,12.67,9.06,3.91,1.12
1951,Montana,28.71,19.21,8.35,5.47,2.06,0.51
1951,Nebraska,31.78,21.18,10.23,6.98,2.80,0.74
1951,Nevada,30.98,22.84,12.85,9.80,5.25,2.34
1951,New Hampshire,31.65,20.52,9.88,7.00,2.90,0.80
1951,New Jersey,28.14,20.22,9.84,6.91,2.95,0.90
1951,New Mexico,32.48,22.02,10.91,7.39,3.01,0.81
1951,New York,35.96,27.56,14.74,10.79,5.29,1.94
1951,North Carolina,31.53,21.41,10.81,7.85,3.52,1.14
1951,North Dakota,28.98,18.16,7.82,5.25,1.90,0.41
1951,Ohio,30.74,21.66,11.34,8.17,3.66,1.13
1951,Oklahoma,39.62,26.04,13.37,9.90,4.76,1.87
1951,Oregon,32.51,22.89,11.86,8.41,3.78,1.10
1951,Pennsylvania,31.24,21.88,11.70,8.54,3.98,1.38
1951,Rhode Island,31.88,22.38,12.57,9.31,4.50,1.66
1951,South Carolina,29.84,19.36,9.19,6.52,2.84,0.96
1951,South Dakota,27.12,17.32,7.31,4.95,1.83,0.43
1951,Tennessee,36.42,23.90,11.89,8.74,3.87,1.13
1951,Texas,35.16,24.68,13.26,9.70,4.51,1.50
1951,Utah,28.31,18.53,8.83,5.94,2.29,0.58
1951,Vermont,31.37,19.74,9.31,6.75,3.07,1.05
1951,Virginia,27.99,18.38,9.20,6.59,2.97,1.04
1951,Washington,29.73,20.45,10.03,7.09,3.04,0.95
1951,West Virginia,32.74,20.65,9.96,7.15,3.03,0.82
1951,Wisconsin,28.27,19.11,9.71,6.86,2.96,0.86
1951,Wyoming,29.79,21.51,9.99,6.75,2.70,0.67
1952,United States,33.21,23.07,10.79,7.74,3.43,1.09
1952,Alabama,35.33,22.16,10.48,7.56,3.04,0.88
1952,Arizona,30.03,20.74,10.42,7.24,3.04,0.83
1952,Arkansas,34.54,23.41,10.57,7.60,3.24,0.79
1952,California,28.91,20.87,10.12,7.19,3.01,0.88
1952,Colorado,30.53,21.52,10.89,7.70,2.97,0.75
1952,Connecticut,30.01,22.82,12.15,8.59,3.86,1.14
1952,Delaware,39.35,31.86,19.04,15.78,10.60,4.22
1952,District of Columbia,26.64,19.40,8.73,6.29,2.58,0.78
1952,Florida,35.32,23.98,12.08,8.54,4.09,1.50
1952,Georgia,32.49,20.91,10.18,7.36,3.08,0.83
1952,Idaho,30.46,20.03,9.83,6.92,2.66,0.75
1952,Illinois,30.54,22.20,10.90,7.82,3.31,1.10
1952,Indiana,27.95,18.47,8.66,6.08,2.54,0.72
1952,Iowa,27.15,16.94,7.63,5.35,2.10,0.53
1952,Kansas,28.58,18.90,9.13,6.26,2.63,0.84
1952,Kentucky,34.03,21.37,10.03,7.15,3.00,0.89
1952,Louisiana,36.32,24.06,12.22,8.71,3.88,1.02
1952,Maine,28.71,18.06,8.70,6.33,2.73,0.90
1952,Maryland,28.94,21.07,9.40,6.47,2.62,0.70
1952,Massachusetts,30.28,21.60,11.14,7.89,3.18,0.86
1952,Michigan,28.64,20.20,10.18,7.45,3.24,1.08
1952,Minnesota,30.21,20.02,9.92,7.12,3.22,0.97
1952,Mississippi,36.02,24.08,10.31,7.57,3.28,0.84
1952,Missouri,34.07,23.15,11.83,8.40,3.64,0.99
1952,Montana,28.56,19.01,8.58,5.89,1.91,0.45
1952,Nebraska,28.58,18.85,8.83,6.05,2.43,0.77
1952,Nevada,29.30,22.13,12.12,9.16,4.63,1.85
1952,New Hampshire,28.83,18.18,8.70,6.24,2.61,0.73
1952,New Jersey,27.33,19.63,8.66,5.91,2.43,0.64
1952,New Mexico,31.36,21.19,10.30,7.27,2.90,0.76
1952,New York,34.15,25.77,13.03,9.54,4.39,1.57
1952,North Carolina,32.22,20.63,10.31,7.57,3.20,0.91
1952,North Dakota,30.73,19.61,8.50,5.90,2.03,0.45
1952,Ohio,30.13,21.20,10.55,7.48,3.21,0.97
1952,Oklahoma,36.63,23.55,11.56,8.63,3.93,1.27
1952,Oregon,31.01,21.41,10.73,7.54,3.22,0.96
1952,Pennsylvania,30.45,21.23,11.14,8.19,3.73,1.28
1952,Rhode Island,30.31,21.03,10.99,7.99,3.73,1.31
1952,South Carolina,30.90,19.64,10.15,7.73,3.63,1.40
1952,South Dakota,30.38,18.64,8.10,5.77,2.34,0.62
1952,Tennessee,36.02,22.87,11.02,8.01,3.42,0.99
1952,Texas,32.91,22.92,12.04,8.86,4.06,1.49
1952,Utah,27.96,18.29,8.69,6.26,2.47,0.61
1952,Vermont,30.32,19.14,9.14,6.44,3.01,1.08
1952,Virginia,27.25,17.83,8.38,5.99,2.62,0.86
1952,Washington,28.37,19.25,8.90,6.06,2.51,0.70
1952,West Virginia,34.32,21.21,9.93,7.22,2.87,0.67
1952,Wisconsin,28.08,18.80,9.21,6.44,2.73,0.66
1952,Wyoming,27.67,18.57,8.76,6.17,2.84,1.10
1953,United States,32.31,22.01,9.90,7.02,3.06,0.97
1953,Alabama,33.82,20.95,9.76,7.03,2.87,0.83
1953,Arizona,27.23,18.21,8.68,6.17,2.65,0.69
1953,Arkansas,36.61,23.53,10.47,7.49,3.16,0.98
1953,California,27.25,19.50,9.04,6.44,2.63,0.76
1953,Colorado,29.56,20.21,9.35,6.47,2.62,0.73
1953,Connecticut,27.65,20.87,9.74,6.95,2.87,1.00
1953,Delaware,38.06,30.95,18.66,15.81,10.91,4.77
1953,District of Columbia,25.22,18.80,8.66,6.25,2.62,0.92
1953,Florida,33.47,22.71,11.34,8.20,3.98,1.68
1953,Georgia,31.21,19.93,9.39,6.71,2.75,0.72
1953,Idaho,28.27,17.37,7.23,4.76,1.65,0.46
1953,Illinois,29.45,21.57,10.16,7.25,2.91,0.93
1953,Indiana,26.30,17.51,8.14,5.64,2.24,0.59
1953,Iowa,28.90,18.41,8.21,5.75,2.15,0.57
1953,Kansas,29.11,19.08,8.66,5.98,2.40,0.81
1953,Kentucky,32.79,20.69,9.51,6.84,2.62,0.71
1953,Louisiana,33.75,22.09,10.74,7.51,3.03,0.72
1953,Maine,29.23,18.41,8.75,6.41,2.71,0.92
1953,Maryland,27.03,19.57,8.37,5.63,2.24,0.56
1953,Massachusetts,28.42,20.13,9.94,7.07,2.87,0.84
1953,Michigan,27.96,20.42,9.48,6.79,2.77,0.90
1953,Minnesota,29.37,19.73,9.65,6.76,2.88,0.89
1953,Mississippi,35.62,23.16,9.85,7.03,2.73,0.59
1953,Missouri,33.60,23.34,11.47,8.05,3.25,0.89
1953,Montana,26.96,17.35,7.06,4.59,1.53,0.33
1953,Nebraska,29.85,19.33,8.78,6.14,2.28,0.56
1953,Nevada,23.93,16.93,7.31,5.09,2.23,0.57
1953,New Hampshire,28.68,18.53,8.77,6.08,2.33,0.69
1953,New Jersey,26.13,18.82,8.10,5.63,2.37,0.72
1953,New Mexico,28.57,18.27,8.18,5.76,2.20,0.60
1953,New York,33.28,25.28,12.24,8.87,3.98,1.53
1953,North Carolina,30.92,19.59,9.15,6.53,2.44,0.58
1953,North Dakota,29.19,17.85,7.70,5.21,1.77,0.34
1953,Ohio,28.52,20.30,9.64,6.76,2.75,0.77
1953,Oklahoma,35.69,23.39,11.61,8.42,3.79,1.09
1953,Oregon,29.15,19.86,9.57,6.61,2.79,0.77
1953,Pennsylvania,28.37,19.80,9.78,6.95,3.07,1.01
1953,Rhode Island,28.61,19.89,10.10,7.22,3.28,1.12
1953,South Carolina,28.84,17.51,7.65,5.28,2.08,0.58
1953,South Dakota,27.96,16.63,7.15,4.87,1.80,0.43
1953,Tennessee,33.32,21.00,9.84,7.12,2.89,0.82
1953,Texas,32.08,22.13,10.95,7.91,3.68,1.33
1953,Utah,26.41,17.03,7.56,5.27,1.97,0.49
1953,Vermont,29.85,19.23,8.72,6.39,2.80,1.15
1953,Virginia,26.10,17.08,7.61,5.41,2.33,0.82
1953,Washington,26.83,18.31,8.08,5.51,2.19,0.63
1953,West Virginia,32.01,19.52,8.31,5.65,2.12,0.53
1953,Wisconsin,27.69,18.59,8.81,6.13,2.56,0.66
1953,Wyoming,25.41,16.48,7.00,4.70,1.74,0.41
1954,United States,33.64,23.30,10.77,7.71,3.49,1.17
1954,Alabama,36.31,22.90,10.78,7.82,3.36,1.00
1954,Arizona,29.71,20.49,9.73,6.82,2.91,0.74
1954,Arkansas,39.83,26.21,12.55,9.38,4.41,1.85
1954,California,29.34,21.71,10.19,7.34,3.20,1.04
1954,Colorado,31.27,22.28,10.65,7.31,3.52,1.24
1954,Connecticut,29.49,22.71,10.93,7.91,3.69,1.23
1954,Delaware,40.66,33.79,21.65,18.64,13.08,6.13
1954,District of Columbia,27.59,20.85,9.75,7.11,3.18,1.00
1954,Florida,35.43,24.62,12.28,8.85,4.36,1.71
1954,Georgia,33.64,22.19,10.97,7.66,3.17,0.73
1954,Idaho,29.49,18.76,7.95,5.38,2.05,0.33
1954,Illinois,31.04,23.18,10.92,7.74,3.04,0.89
1954,Indiana,28.15,18.90,8.99,6.21,2.66,0.71
1954,Iowa,27.64,18.04,7.98,5.56,2.12,0.50
1954,Kansas,29.22,19.50,9.19,6.47,2.87,0.85
1954,Kentucky,35.59,23.17,11.20,7.80,3.01,0.66
1954,Louisiana,35.68,24.01,11.87,8.52,3.93,1.05
1954,Maine,30.69,19.22,8.79,6.24,2.40,0.60
1954,Maryland,27.91,20.38,9.08,6.41,2.68,0.79
1954,Massachusetts,28.72,20.47,10.50,7.51,3.23,0.93
1954,Michigan,29.05,21.27,10.20,7.40,3.17,1.08
1954,Minnesota,29.41,20.04,9.86,6.92,3.10,0.81
1954,Mississippi,38.22,24.56,10.67,7.59,3.15,0.72
1954,Missouri,33.54,23.49,11.82,8.45,3.68,1.10
1954,Montana,28.31,18.79,7.65,5.04,1.81,0.44
1954,Nebraska,28.71,19.12,8.94,6.14,2.49,0.60
1954,Nevada,29.45,22.59,10.38,7.94,3.55,0.74
1954,New Hampshire,28.32,18.81,9.31,6.40,2.49,0.68
1954,New Jersey,28.22,20.91,9.36,6.61,2.75,0.89
1954,New Mexico,29.98,19.65,8.82,6.14,2.51,0.65
1954,New York,34.72,27.08,13.32,9.76,4.78,1.63
1954,North Carolina,31.58,20.26,9.87,7.17,2.88,0.78
1954,North Dakota,28.80,17.45,7.18,4.90,1.90,0.40
1954,Ohio,28.65,20.39,9.73,6.87,2.98,0.87
1954,Oklahoma,36.70,24.45,12.38,8.99,4.56,1.87
1954,Oregon,30.20,20.88,10.03,7.17,3.25,1.02
1954,Pennsylvania,30.32,21.37,10.86,7.88,3.55,1.22
1954,Rhode Island,29.19,20.53,10.79,7.87,3.70,1.32
1954,South Carolina,30.68,18.86,8.35,5.92,2.45,0.61
1954,South Dakota,28.28,17.58,7.29,5.13,1.90,0.39
1954,Tennessee,34.10,21.83,10.36,7.51,3.24,0.82
1954,Texas,33.46,23.79,12.02,8.69,4.11,1.54
1954,Utah,28.06,18.66,8.68,5.83,2.26,0.44
1954,Vermont,29.61,19.14,8.94,6.45,2.82,1.02
1954,Virginia,27.34,18.36,8.52,5.98,2.62,0.89
1954,Washington,27.51,19.00,8.16,5.56,2.45,0.88
1954,West Virginia,35.60,22.51,10.25,7.22,3.02,0.80
1954,Wisconsin,28.14,19.03,8.82,6.03,2.62,0.78
1954,Wyoming,26.76,18.18,8.65,6.42,3.29,0.94
1955,United States,33.94,23.60,11.06,7.96,3.71,1.32
1955,Alabama,34.46,22.44,11.03,8.08,4.02,1.56
1955,Arizona,29.68,21.06,10.30,7.14,3.00,0.84
1955,Arkansas,36.78,23.71,11.30,8.17,3.51,1.06
1955,California,30.64,22.64,10.46,7.28,3.28,1.08
1955,Colorado,30.78,22.08,10.57,7.46,3.30,1.17
1955,Connecticut,29.82,22.60,11.28,7.99,3.80,1.36
1955,Delaware,41.78,34.65,23.57,20.62,16.41,6.62
1955,District of Columbia,30.15,21.95,10.49,7.40,3.54,1.12
1955,Florida,35.25,25.40,12.91,9.26,4.50,1.85
1955,Georgia,31.46,21.05,10.18,7.09,3.04,0.73
1955,Idaho,28.74,18.51,8.01,5.47,2.16,0.61
1955,Illinois,30.31,22.46,10.25,7.09,3.21,1.09
1955,Indiana,28.40,19.62,8.96,6.31,2.75,0.79
1955,Iowa,29.59,19.54,9.26,6.28,2.53,0.68
1955,Kansas,29.50,19.89,9.20,6.46,2.82,0.80
1955,Kentucky,34.78,22.69,10.83,7.59,3.25,0.80
1955,Louisiana,35.88,24.65,12.19,8.68,3.86,1.00
1955,Maine,28.30,18.68,9.32,6.59,2.77,0.75
1955,Maryland,27.64,20.14,8.89,6.34,2.65,0.74
1955,Massachusetts,31.19,23.43,12.19,8.60,3.53,0.98
1955,Michigan,28.41,20.68,9.58,6.91,3.21,1.22
1955,Minnesota,30.19,21.14,10.36,7.32,3.31,0.99
1955,Mississippi,35.45,23.15,10.23,7.25,3.03,0.61
1955,Missouri,33.18,23.52,11.73,8.43,3.82,1.26
1955,Montana,26.88,18.18,7.52,4.79,1.47,0.26
1955,Nebraska,30.94,20.71,9.73,6.59,2.75,0.66
1955,Nevada,28.18,21.32,10.69,7.92,4.14,1.03
1955,New Hampshire,28.09,19.20,9.19,6.68,3.19,0.87
1955,New Jersey,28.67,21.06,9.18,6.42,2.74,0.87
1955,New Mexico,30.14,20.46,9.19,6.41,2.64,0.62
1955,New York,35.65,27.70,14.41,10.53,5.69,1.97
1955,North Carolina,30.78,20.43,10.29,7.16,3.12,0.93
1955,North Dakota,27.27,17.06,7.63,5.34,2.09,0.46
1955,Ohio,29.44,21.63,10.17,7.21,3.14,1.01
1955,Oklahoma,35.73,23.94,11.94,8.58,3.98,1.38
1955,Oregon,29.01,20.33,9.12,6.39,3.03,1.11
1955,Pennsylvania,30.46,21.99,11.05,8.06,3.78,1.39
1955,Rhode Island,32.02,23.96,13.71,10.40,4.57,1.30
1955,South Carolina,30.01,18.78,8.60,6.11,2.70,0.70
1955,South Dakota,30.57,18.63,7.67,5.23,2.02,0.40
1955,Tennessee,34.54,22.67,11.10,8.01,3.62,0.98
1955,Texas,32.56,23.29,11.85,8.78,4.40,1.83
1955,Utah,27.21,18.31,8.20,5.50,2.17,0.64
1955,Vermont,30.00,19.98,10.11,7.57,3.58,1.04
1955,Virginia,27.71,18.93,8.49,6.02,2.92,1.02
1955,Washington,27.72,19.57,8.86,6.36,2.83,0.85
1955,West Virginia,34.07,21.83,10.01,7.10,3.36,1.04
1955,Wisconsin,28.35,19.77,9.43,6.68,3.07,0.85
1955,Wyoming,26.53,18.17,7.76,5.27,2.31,0.51
1956,United States,33.46,23.13,10.67,7.70,3.49,1.20
1956,Alabama,33.38,22.00,10.45,8.07,3.47,1.10
1956,Arizona,29.42,21.14,10.20,7.61,2.87,0.78
1956,Arkansas,38.29,24.05,11.24,8.36,3.25,0.80
1956,California,29.57,20.87,9.30,6.43,2.80,0.90
1956,Colorado,31.72,23.81,11.01,7.82,2.80,0.84
1956,Connecticut,30.41,22.59,10.99,8.23,3.72,1.17
1956,Delaware,36.97,29.38,18.47,16.68,12.70,5.31
1956,District of Columbia,29.44,21.51,10.36,7.28,3.36,1.15
1956,Florida,35.10,26.16,13.20,9.80,4.90,2.05
1956,Georgia,30.75,20.88,9.97,7.44,2.91,0.67
1956,Idaho,29.24,19.83,9.12,6.57,2.25,0.71
1956,Illinois,30.69,22.36,10.60,7.40,3.24,1.07
1956,Indiana,28.14,19.87,9.11,6.82,2.96,0.85
1956,Iowa,28.19,18.62,8.43,6.15,2.39,0.64
1956,Kansas,28.66,19.59,8.96,6.48,2.69,0.80
1956,Kentucky,33.66,22.55,10.70,7.84,3.17,0.63
1956,Louisiana,34.43,24.10,11.62,8.88,3.80,1.15
1956,Maine,27.88,18.41,8.73,6.46,2.85,0.61
1956,Maryland,27.66,19.34,8.41,5.81,2.46,0.69
1956,Massachusetts,29.19,21.78,10.23,7.22,3.10,0.91
1956,Michigan,30.98,21.69,10.23,7.19,3.28,1.22
1956,Minnesota,30.28,21.64,10.00,7.31,3.28,0.94
1956,Mississippi,37.67,23.78,10.75,7.86,2.82,0.72
1956,Missouri,32.45,23.32,11.34,8.32,3.64,1.13
1956,Montana,26.26,17.84,7.26,5.01,1.81,0.26
1956,Nebraska,30.94,20.99,9.79,7.20,3.13,1.03
1956,Nevada,28.08,20.21,9.77,7.00,3.20,1.00
1956,New Hampshire,26.70,18.09,8.05,5.97,2.60,0.67
1956,New Jersey,29.05,20.72,9.27,6.32,2.73,0.88
1956,New Mexico,28.80,20.05,8.80,6.38,2.68,0.58
1956,New York,34.92,26.17,12.99,9.80,4.98,1.61
1956,North Carolina,29.76,19.93,9.83,7.37,3.11,0.87
1956,North Dakota,26.86,17.23,7.55,5.21,1.63,0.37
1956,Ohio,29.39,21.73,9.89,7.07,3.11,0.95
1956,Oklahoma,35.00,24.01,11.45,8.66,4.01,1.28
1956,Oregon,29.56,21.33,10.35,7.86,4.10,1.90
1956,Pennsylvania,30.47,22.64,11.46,8.56,3.90,1.44
1956,Rhode Island,28.94,21.04,10.36,7.76,3.64,1.26
1956,South Carolina,30.25,19.25,8.71,6.42,2.44,0.62
1956,South Dakota,29.01,18.22,8.37,6.02,1.84,0.31
1956,Tennessee,33.79,22.87,10.81,7.94,3.15,0.85
1956,Texas,31.76,22.95,10.92,8.09,3.76,1.34
1956,Utah,27.31,18.99,8.42,6.18,2.66,0.90
1956,Vermont,30.12,20.37,9.46,7.15,2.72,1.07
1956,Virginia,27.52,19.38,8.63,6.49,2.94,0.99
1956,Washington,27.68,19.82,8.33,6.11,2.74,0.81
1956,West Virginia,32.23,21.44,10.05,7.52,3.24,1.00
1956,Wisconsin,28.46,20.39,9.44,6.69,2.91,0.81
1956,Wyoming,27.50,19.35,9.27,7.02,3.03,0.80
1957,United States,32.99,22.60,10.16,7.23,3.18,1.05
1957,Alabama,35.04,23.20,9.69,7.05,2.77,0.72
1957,Arizona,32.03,21.80,9.75,6.87,2.82,0.81
1957,Arkansas,36.86,24.69,10.00,7.33,2.89,0.87
1957,California,30.79,20.39,9.02,6.32,2.79,0.92
1957,Colorado,30.67,20.91,9.14,6.39,2.82,0.90
1957,Connecticut,30.79,21.49,9.69,7.06,3.23,0.95
1957,Delaware,40.88,31.66,18.54,16.61,12.28,5.09
1957,District of Columbia,29.95,20.49,9.61,6.79,3.00,0.88
1957,Florida,36.40,25.54,11.89,8.49,3.84,1.45
1957,Georgia,33.36,22.84,9.90,7.26,2.83,0.64
1957,Idaho,32.13,21.71,9.54,7.33,2.33,0.44
1957,Illinois,32.22,21.76,10.07,6.99,2.97,0.95
1957,Indiana,31.52,20.86,8.88,6.50,2.59,0.72
1957,Iowa,28.85,19.30,7.92,5.73,2.13,0.52
1957,Kansas,31.22,21.09,8.99,6.52,2.60,0.78
1957,Kentucky,37.33,25.47,11.75,9.07,3.54,0.69
1957,Louisiana,35.66,24.42,10.69,7.67,3.23,0.90
1957,Maine,30.50,20.62,8.52,6.11,2.33,0.59
1957,Maryland,29.26,19.07,8.07,5.42,2.21,0.62
1957,Massachusetts,31.56,22.10,9.98,6.93,2.91,0.86
1957,Michigan,31.56,21.04,9.72,6.88,3.16,1.10
1957,Minnesota,32.30,21.82,9.47,6.95,3.07,0.99
1957,Mississippi,37.97,25.28,10.21,7.57,3.00,0.81
1957,Missouri,35.26,24.43,11.20,8.07,3.33,0.96
1957,Montana,30.50,20.27,7.87,5.25,1.84,0.49
1957,Nebraska,28.79,19.35,8.01,5.80,2.21,0.51
1957,Nevada,30.60,20.81,9.87,6.99,3.47,0.96
1957,New Hampshire,29.84,20.11,8.33,5.88,2.19,0.49
1957,New Jersey,30.17,20.06,8.65,5.84,2.47,0.79
1957,New Mexico,32.31,21.58,9.49,7.11,2.59,0.58
1957,New York,35.54,25.15,12.08,9.01,4.42,1.41
1957,North Carolina,32.90,22.49,9.89,7.31,3.10,0.91
1957,North Dakota,29.23,19.27,7.50,5.17,1.52,0.26
1957,Ohio,31.42,21.22,9.48,6.58,2.81,0.87
1957,Oklahoma,38.19,26.61,12.49,9.43,4.38,1.20
1957,Oregon,31.35,20.82,8.57,6.30,2.70,0.70
1957,Pennsylvania,32.88,22.91,10.83,7.95,3.42,1.16
1957,Rhode Island,31.21,22.15,10.42,7.54,3.48,1.33
1957,South Carolina,31.60,20.62,8.33,6.04,2.29,0.63
1957,South Dakota,26.64,17.47,6.82,4.91,1.62,0.33
1957,Tennessee,35.51,24.12,10.54,7.80,3.23,0.85
1957,Texas,34.24,23.60,10.73,7.67,3.48,1.26
1957,Utah,29.87,20.11,8.19,5.61,2.21,0.56
1957,Vermont,30.88,20.72,8.91,6.41,2.50,0.77
1957,Virginia,29.09,19.32,7.87,5.80,2.62,0.85
1957,Washington,30.14,19.94,8.25,5.74,2.25,0.55
1957,West Virginia,35.33,23.21,9.68,6.97,2.50,0.52
1957,Wisconsin,31.05,21.16,9.41,6.83,2.87,0.82
1957,Wyoming,29.07,18.96,7.55,5.56,2.64,0.73
1958,United States,33.56,22.93,10.21,7.27,3.22,1.08
1958,Alabama,35.71,23.98,10.16,7.54,3.07,0.86
1958,Arizona,33.18,22.53,9.62,6.74,3.02,0.99
1958,Arkansas,38.76,26.17,10.86,8.20,3.34,1.18
1958,California,31.71,21.04,9.33,6.50,2.79,0.90
1958,Colorado,31.87,21.55,9.27,6.31,2.59,0.74
1958,Connecticut,33.50,23.51,10.56,7.62,3.46,1.09
